169,,,,,,,,,,,,,,"951,24","904,48","863,15","826,31","793,27","763,43","736,31","711,62","688,92","668,08","648,73"
170,,,,,,,,,,,,,,"955,67","908,71","867,21","830,22","797,04","767,09","739,85","715,06","692,28","671,35","651,93"
171,,,,,,,,,,,,,,"960,10","912,94","871,27","834,13","800,81","770,74","743,40","718,50","695,64","674,62","655,13"
172,,,,,,,,,,,,,,"964,53","917,18","875,33","838,03","804,59","774,40","746,94","721,94",699,"677,88","658,33"
173,,,,,,,,,,,,,,"968,97","921,41","879,39","841,94","808,36","778,05","750,49","725,39","702,36","681,15","661,54"
174,,,,,,,,,,,,,,"973,40","925,64","883,44","845,85","812,13","781,71","754,03","728,83","705,72","684,42","664,74"
175,,,,,,,,,,,,,,"977,83","929,88","887,50","849,75","815,91","785,36","757,57","732,27","709,08","687,68","667,94"
176,,,,,,,,,,,,,,"982,26","934,11","891,56","853,66","819,68","789,02","761,12","735,71","712,44","690,95","671,14"
177,,,,,,,,,,,,,,"986,69","938,34","895,62","857,57","823,45","792,67","764,66","739,15","715,8","694,22","674,34"
178,,,,,,,,,,,,,,"991,13","942,58","899,68","861,48","827,23","796,33","768,21","742,60","719,16","697,49","677,55"
179,,,,,,,,,,,,,,"995,56","946,81","903,73","865,38","831,00","799,98","771,75","746,04","722,51","700,75","680,75"
180,,,,,,,,,,,,,,"1.000,00","951,05","907,80","869,30","834,78","803,64","775,30","749,49","725,88","704,03","683,96"
181,,,,,,,,,,,,,,,"955,12","911,71","873,06","838,41","807,16","778,71","752,81","729,11","707,19","687,03"
182,,,,,,,,,,,,,,,"959,20","915,62","876,82","842,05","810,68","782,13","756,13","732,34","710,35","690,11"
183,,,,,,,,,,,,,,,"963,28","919,53","880,59","845,68","814,20","785,55","759,45","735,57","713,51","693,19"
184,,,,,,,,,,,,,,,"967,36","923,45","884,35","849,32","817,72","788,97","762,77","738,81","716,67","696,27"
185,,,,,,,,,,,,,,,"971,44","927,36","888,12","852,95","821,24","792,39","766,10","742,04","719,83","699,35"
186,,,,,,,,,,,,,,,"975,52","931,27","891,88","856,59","824,76","795,80","769,42","745,27","722,99","702,43"
187,,,,,,,,,,,,,,,"979,60","935,19","895,64","860,22","828,28","799,22","772,74","748,51","726,15","705,51"
188,,,,,,,,,,,,,,,"983,68","939,10","899,41","863,86","831,80","802,64","776,06","751,74","729,31","708,59"
189,,,,,,,,,,,,,,,"987,76","943,01","903,17","867,49","835,32","806,06","779,38","754,97","732,47","711,67"
190,,,,,,,,,,,,,,,"991,84","946,93","906,94","871,13","838,84","809,48","782,71","758,21","735,64","714,75"
191,,,,,,,,,,,,,,,"995,91","950,84","910,70","874,76","842,36","812,49","786,03","761,44","738,80","717,82"
192,,,,,,,,,,,,,,,"1.000,00","954,76","914,47","878,41","845,88","816,32","789,36","764,68","741,97","720,91"
193,,,,,,,,,,,,,,,,"958,53","918,10","881,91","849,27","819,61","792,56","767,8","745,02","723,89"
194,,,,,,,,,,,,,,,,"962,30","921,73","885,41","852,66","822,90","795,77","770,92","748,07","726,87"
195,,,,,,,,,,,,,,,,"966,07","925,36","888,91","856,05","826,19","798,97","774,04","751,12","729,85"
196,,,,,,,,,,,,,,,,"969,84","928,99","892,41","859,44","829,48","802,18","777,16","754,17","732,83"
197,,,,,,,,,,,,,,,,"973,61","932,62","895,91","862,84","832,78","805,38","780,28","757,22","735,81"
198,,,,,,,,,,,,,,,,"977,38","936,25","899,41","866,23","836,07","808,59","783,4","760,27","738,79"
199,,,,,,,,,,,,,,,,"981,15","939,88","902,91","869,62","839,36","811,79","786,52","763,32","741,77"
200,,,,,,,,,,,,,,,,"984,92","943,51","906,41","873,01","842,65","815,00","789,64","766,37","744,75"
201,,,,,,,,,,,,,,,,"988,69","947,14","909,91","876,40","845,94","818,20","792,76","769,42","747,73"
202,,,,,,,,,,,,,,,,"992,46","950,77","913,42","879,80","849,24","821,41","795,89","772,47","750,72"
203,,,,,,,,,,,,,,,,"996,23","954,40","916,92","883,19","852,53","824,61","799,01","775,52","753,70"
204,,,,,,,,,,,,,,,,"1.000,00","958,03","920,43","886,59","855,83","827,82","802,14","778,57","756,69"
205,,,,,,,,,,,,,,,,,"961,52","923,80","889,85","859,00","830,90","805,15","781,50","759,55"
206,,,,,,,,,,,,,,,,,"965,02","927,18","893,12","862,17","833,99","808,16","784,43","762,42"
207,,,,,,,,,,,,,,,,,"968,52","930,55","896,38","865,34","837,07","811,17","787,36","765,29"
208,,,,,,,,,,,,,,,,,"972,01","933,93","899,65","868,51","840,16","814,18","790,29","768,16"
209,,,,,,,,,,,,,,,,,"975,51","937,31","902,92","871,69","843,25","817,19","793,22","771,03"
210,,,,,,,,,,,,,,,,,"979,01","940,68","906,18","874,86","846,33","820,2","796,15","773,90"
211,,,,,,,,,,,,,,,,,"982,50","944,06","909,45","878,03","849,42","823,21","799,08","776,77"
212,,,,,,,,,,,,,,,,,"986,00","947,43","912,71","881,20","852,50","826,22","802,01","779,64"
213,,,,,,,,,,,,,,,,,"989,50","950,81","915,98","884,37","855,59","829,23","804,94","782,51"
214,,,,,,,,,,,,,,,,,"993,00","954,19","919,25","887,55","858,68","832,25","807,88","785,38"
215,,,,,,,,,,,,,,,,,"996,49","957,56","921,51","890,72","861,76","835,26","810,81","788,24"
216,,,,,,,,,,,,,,,,,"1.000,00","960,95","925,79","893,90","864,86","838,28","813,75","791,12"
217,,,,,,,,,,,,,,,,,,"964,20","928,94","896,95","867,83","841,17","816,58","793,89"
218,,,,,,,,,,,,,,,,,,"967,45","932,09","900,01","870,80","844,07","819,42","796,66"
219,,,,,,,,,,,,,,,,,,"970,71","935,24","903,06","873,78","846,97","822,25","799,43"
220,,,,,,,,,,,,,,,,,,"973,96","938,39","906,12","876,75","849,87","825,09","802,20"
221,,,,,,,,,,,,,,,,,,"977,22","941,54","909,17","879,73","852,77","827,92","804,97"
222,,,,,,,,,,,,,,,,,,"980,47","944,69","912,23","882,70","855,67","830,76","807,74"
223,,,,,,,,,,,,,,,,,,"983,72","947,84","915,28","885,67","858,57","833,59","810,51"
224,,,,,,,,,,,,,,,,,,"986,98","950,99","918,34","888,65","861,47","836,43","813,28"
225,,,,,,,,,,,,,,,,,,"990,23","954,14","921,39","891,62","864,37","839,26","816,05"
226,,,,,,,,,,,,,,,,,,"993,49","957,29","924,45","894,60","867,27","842,10","818,82"
227,,,,,,,,,,,,,,,,,,"996,74","960,44","927,50","897,57","870,16","844,93","821,59"
228,,,,,,,,,,,,,,,,,,"1.000,00","963,59","930,57","900,55","873,07","847,77","824,36"
229,,,,,,,,,,,,,,,,,,,"966,62","933,51","903,41","875,86","850,49","827,03"
230,,,,,,,,,,,,,,,,,,,"969,65","936,46","906,27","878,65","853,22","829,70"
231,,,,,,,,,,,,,,,,,,,"972,69","939,40","909,14","881,45","855,95","832,37"
232,,,,,,,,,,,,,,,,,,,"975,72","942,35","912,00","884,24","858,68","835,05"
233,,,,,,,,,,,,,,,,,,,"978,76","945,29","914,87","887,04","861,41","837,72"
234,,,,,,,,,,,,,,,,,,,"981,79","948,24","917,73","889,83","864,14","840,39"
235,,,,,,,,,,,,,,,,,,,"984,82","951,18","920,59","892,62","866,87","843,07"
236,,,,,,,,,,,,,,,,,,,"987,86","954,13","923,46","895,42","869,60","845,74"
237,,,,,,,,,,,,,,,,,,,"990,89","957,07","926,32","898,21","872,33","848,41"
238,,,,,,,,,,,,,,,,,,,"993,93","960,02","929,19","901,01","875,06","851,09"
239,,,,,,,,,,,,,,,,,,,"996,96","962,96","932,05","903,8","877,78","853,76"
240,,,,,,,,,,,,,,,,,,,"1.000,00","965,92","934,92","906,6","880,52","856,44"
241,,,,,,,,,,,,,,,,,,,,"968,76","937,68","909,29","883,15","859,01"
242,,,,,,,,,,,,,,,,,,,,"971,60","940,44","911,98","885,78","861,58"
243,,,,,,,,,,,,,,,,,,,,"974,44","943,20","914,67","888,41","864,15"
244,,,,,,,,,,,,,,,,,,,,"977,28","945,96","917,36","891,04","866,73"
245,,,,,,,,,,,,,,,,,,,,"980,12","948,73","920,05","893,67","869,30"
246,,,,,,,,,,,,,,,,,,,,"982,96","951,49","922,74","896,30","871,87"
247,,,,,,,,,,,,,,,,,,,,"985,80","954,25","925,43","898,93","874,45"
248,,,,,,,,,,,,,,,,,,,,"988,64","957,01","928,12","901,56","877,02"
249,,,,,,,,,,,,,,,,,,,,"991,48","959,77","930,81","904,19","879,59"
250,,,,,,,,,,,,,,,,,,,,"994,32","962,54","933,5","906,82","882,17"
251,,,,,,,,,,,,,,,,,,,,"997,16","965,30","936,19","909,45","884,74"
252,,,,,,,,,,,,,,,,,,,,"1.000,00","968,07","938,89","912,08","887,32"
253,,,,,,,,,,,,,,,,,,,,,"970,73","941,48","914,61","889,80"
254,,,,,,,,,,,,,,,,,,,,,"973,39","944,07","917,14","892,28"
255,,,,,,,,,,,,,,,,,,,,,"976,05","946,67","919,67","894,76"
256,,,,,,,,,,,,,,,,,,,,,"978,71","949,26","922,20","897,24"
257,,,,,,,,,,,,,,,,,,,,,"981,37","951,86","924,73","899,72"
258,,,,,,,,,,,,,,,,,,,,,"984,03","954,45","927,26","902,20"
259,,,,,,,,,,,,,,,,,,,,,"986,69","957,04","929,79","904,68"
260,,,,,,,,,,,,,,,,,,,,,"989,35","959,64","932,32","907,16"
261,,,,,,,,,,,,,,,,,,,,,"992,01","962,23","934,85","909,64"
262,,,,,,,,,,,,,,,,,,,,,"994,67","964,83","937,39","912,12"
263,,,,,,,,,,,,,,,,,,,,,"997,33","967,42","939,92","914,60"
264,,,,,,,,,,,,,,,,,,,,,"1.000,00","970,02","942,46","917,08"
265,,,,,,,,,,,,,,,,,,,,,,"972,51","944,90","919,46"
266,,,,,,,,,,,,,,,,,,,,,,"975,01","947,34","921,85"
267,,,,,,,,,,,,,,,,,,,,,,"977,51","949,78","924,24"
268,,,,,,,,,,,,,,,,,,,,,,"980,01","952,22","926,62"
269,,,,,,,,,,,,,,,,,,,,,,"982,51","954,67","929,01"
270,,,,,,,,,,,,,,,,,,,,,,985,"957,11","931,40"
271,,,,,,,,,,,,,,,,,,,,,,"987,5","959,55","933,78"
272,,,,,,,,,,,,,,,,,,,,,,990,"961,99","936,17"
273,,,,,,,,,,,,,,,,,,,,,,"992,5","964,43","938,56"
274,,,,,,,,,,,,,,,,,,,,,,995,"966,88","940,95"
275,,,,,,,,,,,,,,,,,,,,,,"997,49","969,32","943,33"
276,,,,,,,,,,,,,,,,,,,,,,1000,"971,77","945,73"
277,,,,,,,,,,,,,,,,,,,,,,,"974,12","948,03"
278,,,,,,,,,,,,,,,,,,,,,,,"976,47","950,33"
279,,,,,,,,,,,,,,,,,,,,,,,"978,82","952,63"
280,,,,,,,,,,,,,,,,,,,,,,,"981,17","954,93"
281,,,,,,,,,,,,,,,,,,,,,,,"983,53","957,24"
282,,,,,,,,,,,,,,,,,,,,,,,"985,88","959,54"
283,,,,,,,,,,,,,,,,,,,,,,,"988,23","961,84"
284,,,,,,,,,,,,,,,,,,,,,,,"990,58","964,14"
285,,,,,,,,,,,,,,,,,,,,,,,"992,93","966,44"
286,,,,,,,,,,,,,,,,,,,,,,,"995,29","968,75"
287,,,,,,,,,,,,,,,,,,,,,,,"997,64","971,05"
288,,,,,,,,,,,,,,,,,,,,,,,"1.000,00","973,36"
289,,,,,,,,,,,,,,,,,,,,,,,,"975,58"
290,,,,,,,,,,,,,,,,,,,,,,,,"977,80"
291,,,,,,,,,,,,,,,,,,,,,,,,"980,02"
292,,,,,,,,,,,,,,,,,,,,,,,,"982,24"
293,,,,,,,,,,,,,,,,,,,,,,,,"984,46"
294,,,,,,,,,,,,,,,,,,,,,,,,"986,68"
295,,,,,,,,,,,,,,,,,,,,,,,,"988,90"
296,,,,,,,,,,,,,,,,,,,,,,,,"991,12"
297,,,,,,,,,,,,,,,,,,,,,,,,"993,34"
298,,,,,,,,,,,,,,,,,,,,,,,,"995,56"
299,,,,,,,,,,,,,,,,,,,,,,,,"997,78"
300,,,,,,,,,,,,,,,,,,,,,,,,"1.000,00"
